,,Temp,Hi,Low,Out,Dew,Wind,Wind,Wind,Hi,Hi,Wind,Heat,THW,THSW,,,Rain,Solar,Solar,Hi Solar,UV ,UV ,Hi ,Heat,Cool,In ,In,In ,In ,,Wind,Wind,ISS ,Arc.
1/16/2022,4:00 PM,33,33.3,33,43,18.8,2.2,WSW,1.34,5.4,WSW,33,34.9,34.9,41.5,1004.4,0,0,568,8.14,582,3.6,0.26,3.9,0,0.102,25.4,58,16.6,25.8,0,234,1,100,10
1/16/2022,4:10 PM,32.8,33.1,32.8,44,19,2.2,NNE,1.34,5.8,SE,32.8,34.9,34.9,41.1,1004.4,0,0,507,7.27,526,3.1,0.22,3.3,0,0.101,25.4,59,16.8,25.9,0.51,234,1,100,10
1/16/2022,4:20 PM,32.9,32.9,32.8,45,19.4,2.2,NNE,1.34,5.8,WSW,32.9,35.3,35.3,41.3,1004.3,0,0,466,6.68,478,2.7,0.19,2.8,0,0.101,25.4,60,17.1,25.9,0,234,1,100,10
1/16/2022,4:30 PM,32.8,32.9,32.7,46,19.6,2.2,WSW,1.34,6.3,WSW,32.8,35.3,35.3,41.3,1004.2,0,0,435,6.24,448,2.4,0.17,2.6,0,0.1,25.4,58,16.6,25.8,0,234,1,100,10
1/16/2022,4:40 PM,32.9,33,32.8,45,19.4,1.3,WSW,0.8,5.4,WSW,32.9,35.3,35.3,41.2,1004.3,0,0,400,5.73,413,2.1,0.15,2.2,0,0.101,25.4,59,16.8,25.9,0,234,1,100,10
1/16/2022,4:50 PM,32.3,32.9,32.3,45,18.9,2.2,WSW,1.34,5.4,W,32.3,34.3,34.3,39.8,1004.3,0,0,357,5.12,374,1.8,0.13,1.9,0,0.097,25.4,60,17.1,25.9,0,235,1,100,10
1/16/2022,5:00 PM,32.2,32.4,32.2,45,18.8,2.2,WSW,1.34,6.3,WSW,32.2,34.1,34.1,39.3,1004.5,0,0,317,4.54,329,1.6,0.11,1.7,0,0.096,25.4,57,16.3,25.8,0.36,234,1,100,10
1/16/2022,5:10 PM,31.8,32.2,31.8,47,19.1,2.2,NNE,1.34,5.4,WSW,31.8,33.8,33.8,38.2,1004.6,0,0,259,3.71,301,1.3,0.09,1.5,0,0.093,25.4,59,16.8,25.9,0,234,1,100,10
1/16/2022,5:20 PM,31.4,31.8,31.4,48,19.1,2.2,NNE,1.34,4.9,WSW,31.4,33.4,33.4,37.7,1004.5,0,0,242,3.47,267,1.2,0.09,1.3,0,0.091,25.3,59,16.7,25.8,0,234,1,100,10
1/16/2022,5:30 PM,31.2,31.5,31.2,49,19.2,2.2,NNE,1.34,7.2,WSW,31.2,33.1,33.1,36.9,1004.7,0,0,212,3.04,221,1.1,0.08,1.2,0,0.09,25.2,57,16.1,25.6,0,234,1,100,10
1/16/2022,5:40 PM,30.7,31.2,30.7,50,19.1,2.2,NNE,1.34,5.4,WSW,30.7,32.5,32.5,35.6,1004.9,0,0,166,2.38,188,0.9,0.06,1,0,0.086,25.2,60,16.9,25.6,0,234,1,100,10
1/16/2022,5:50 PM,30.3,30.7,30.3,50,18.7,1.8,NNE,1.07,4.9,WSW,30.3,31.7,31.7,32.1,1005.2,0,0,133,1.91,144,0.8,0.06,0.9,0,0.083,25.1,59,16.5,25.4,0,235,1,100,10
1/16/2022,6:00 PM,30,30.3,30,51,18.8,2.2,NNE,1.34,4.9,WSW,30,31.4,31.4,31.6,1005.4,0,0,122,1.75,130,0.8,0.06,0.8,0,0.081,25.1,59,16.5,25.4,0.2,234,1,100,10
1/16/2022,6:10 PM,29.6,30,29.6,53,19,2.2,WSW,1.34,5.8,WSW,29.6,31,31,30.8,1005.5,0,0,87,1.25,104,0.8,0.06,0.8,0,0.078,24.9,60,16.6,25.4,0,234,1,100,10
1/16/2022,6:20 PM,29.1,29.5,29.1,55,19.1,1.8,WSW,1.07,5.8,WSW,29.1,30.6,30.6,29.9,1005.9,0,0,47,0.67,62,0.1,0.01,0.8,0,0.074,24.9,62,17.2,25.5,0,234,1,100,10
1/16/2022,6:30 PM,28.7,29.1,28.7,56,19.1,1.8,NNE,1.07,4.5,NNE,28.7,30.2,30.2,29.3,1006.1,0,0,28,0.4,35,0,0,0,0,0.072,24.9,61,16.9,25.4,0,234,1,100,10
1/16/2022,6:40 PM,28.4,28.7,28.4,56,18.8,1.3,NNE,0.8,5.4,WSW,28.4,29.7,29.7,28.6,1006.3,0,0,13,0.19,19,0,0,0,0,0.07,24.9,60,16.6,25.4,0,234,1,100,10
1/16/2022,6:50 PM,28.1,28.4,28.1,57,18.8,1.8,NNE,1.07,3.1,WSW,28.1,29.2,29.2,28,1006.6,0,0,1,0.01,5,0,0,0,0,0.068,24.9,59,16.4,25.3,0,234,1,100,10
1/16/2022,7:00 PM,27.8,28.1,27.8,58,18.8,1.8,NNE,1.07,4.5,WSW,27.8,28.9,28.9,27.6,1006.7,0,0,0,0,0,0,0,0,0,0.066,24.9,60,16.6,25.4,0.08,235,1,100,10
1/16/2022,7:10 PM,27.6,27.8,27.6,59,18.8,1.8,NNE,1.07,4.9,WSW,27.6,28.6,28.6,27.3,1006.9,0,0,0,0,0,0,0,0,0,0.064,24.9,62,17.2,25.5,0,234,1,100,10
1/16/2022,7:20 PM,27.2,27.5,27.2,60,18.7,1.8,NNE,1.07,5.8,SSW,27.2,28.1,28.1,26.8,1007.3,0,0,0,0,0,0,0,0,0,0.061,24.8,66,18,25.6,0,234,1,100,10
1/16/2022,7:30 PM,26.8,27.2,26.8,61,18.6,1.8,NNE,1.07,2.7,SE,26.8,27.6,27.6,26.3,1007.6,0,0,0,0,0,0,0,0,0,0.059,24.8,65,17.8,25.6,0,234,1,100,10
1/16/2022,7:40 PM,26.4,26.7,26.4,63,18.8,1.3,NNE,0.8,3.1,NNE,26.4,27.3,27.3,26.1,1007.7,0,0,0,0,0,0,0,0,0,0.056,24.7,64,17.5,25.4,0,234,1,100,10
1/16/2022,7:50 PM,26.1,26.4,26.1,65,19,1.8,NNE,1.07,4,NNE,26.1,27,27,25.8,1007.8,0,0,0,0,0,0,0,0,0,0.054,24.7,62,16.9,25.3,0,234,1,100,10
1/16/2022,8:00 PM,25.8,26.1,25.8,67,19.2,1.8,NNE,1.07,5.4,WSW,25.8,26.8,26.8,25.6,1008.2,0,0,0,0,0,0,0,0,0,0.052,24.7,59,16.2,25.1,0.08,235,1,100,10
1/16/2022,8:10 PM,25.6,25.8,25.6,68,19.2,1.8,NNE,1.07,4.9,NNE,25.6,26.6,26.6,25.3,1008.2,0,0,0,0,0,0,0,0,0,0.05,24.7,66,17.9,25.5,0,234,1,100,10
1/16/2022,8:20 PM,25.4,25.6,25.4,70,19.5,1.8,WSW,1.07,4.5,WSW,25.4,26.5,26.5,25.3,1008.5,0,0,0,0,0,0,0,0,0,0.049,24.7,65,17.6,25.3,0,234,1,100,10
1/16/2022,8:30 PM,25.1,25.4,25.1,72,19.7,1.8,NNE,1.07,4,SW,25.1,26.3,26.3,25.2,1008.8,0,0,0,0,0,0,0,0,0,0.047,24.7,63,17.2,25.2,0,234,1,100,10
1/16/2022,8:40 PM,24.8,25.1,24.8,73,19.7,1.8,NNE,1.07,4,WSW,24.8,26.1,26.1,24.9,1009.1,0,0,0,0,0,0,0,0,0,0.045,24.7,64,17.5,25.4,0,234,1,100,10
1/16/2022,8:50 PM,24.6,24.8,24.6,74,19.7,1.8,NNE,1.07,3.1,WSW,24.6,25.9,25.9,24.7,1009.4,0,0,0,0,0,0,0,0,0,0.044,24.6,66,17.8,25.3,0,234,1,100,10
1/16/2022,9:00 PM,24.4,24.6,24.4,75,19.7,1.8,NNE,1.07,4.9,WSW,24.4,25.7,25.7,24.6,1009.4,0,0,0,0,0,0,0,0,0,0.042,24.6,63,17,25.1,0.05,235,1,100,10
1/16/2022,9:10 PM,24.2,24.4,24.2,76,19.7,2.2,NNE,1.34,4.9,WSW,24.2,25.4,25.4,24.3,1009.6,0,0,0,0,0,0,0,0,0,0.041,24.7,67,18.1,25.5,0,234,1,100,10
1/16/2022,9:20 PM,24,24.2,24,76,19.5,1.8,NNE,1.07,5.4,WSW,24,25.2,25.2,24.1,1009.7,0,0,0,0,0,0,0,0,0,0.039,24.6,66,17.8,25.3,0,234,1,100,10
1/16/2022,9:30 PM,23.9,24,23.9,77,19.6,1.3,NNE,0.8,3.1,WSW,23.9,25.2,25.2,24,1009.7,0,0,0,0,0,0,0,0,0,0.039,24.7,63,17.2,25.2,0,234,1,100,10
1/16/2022,9:40 PM,23.7,23.9,23.7,79,19.9,1.8,NNE,1.07,4.9,NNE,23.7,25,25,23.8,1009.7,0,0,0,0,0,0,0,0,0,0.037,24.6,66,17.8,25.3,0,234,1,100,10
1/16/2022,9:50 PM,23.6,23.7,23.5,79,19.7,1.8,SE,1.07,4.5,NNE,23.6,24.8,24.8,23.6,1009.8,0,0,0,0,0,0,0,0,0,0.036,24.7,60,16.4,25.1,0,234,1,100,10
1/16/2022,10:00 PM,23.5,23.6,23.4,79,19.6,1.8,NNE,1.07,5.4,SW,23.5,24.7,24.7,23.5,1010,0,0,0,0,0,0,0,0,0,0.036,24.6,67,18,25.4,0.05,234,1,100,10
1/16/2022,10:10 PM,23.4,23.5,23.4,79,19.6,1.8,NNE,1.07,4.5,NNE,23.4,24.6,24.6,23.4,1010.1,0,0,0,0,0,0,0,0,0,0.035,24.7,62,16.9,25.3,0,235,1,100,10
1/16/2022,10:20 PM,23.4,23.4,23.4,79,19.5,1.3,NNE,0.8,4,WSW,23.4,24.5,24.5,23.3,1010.1,0,0,0,0,0,0,0,0,0,0.035,24.4,66,17.7,25.2,0,234,1,100,10
1/16/2022,10:30 PM,23.4,23.4,23.4,79,19.5,1.3,NNE,0.8,3.1,WSW,23.4,24.5,24.5,23.3,1010.1,0,0,0,0,0,0,0,0,0,0.035,24.7,66,17.9,25.5,0,234,1,100,10
1/16/2022,10:40 PM,23.4,23.4,23.4,80,19.7,1.3,NNE,0.8,2.7,NNE,23.4,24.5,24.5,23.3,1010,0,0,0,0,0,0,0,0,0,0.035,24.4,66,17.7,25.2,0,234,1,100,10
1/16/2022,10:50 PM,23.3,23.4,23.3,80,19.7,1.3,NNE,0.8,2.7,NNE,23.3,24.4,24.4,23.3,1009.8,0,0,0,0,0,0,0,0,0,0.035,24.7,66,17.9,25.4,0,234,1,100,10
1/16/2022,11:00 PM,23.3,23.3,23.3,80,19.6,1.3,NNE,0.8,3.1,NNE,23.3,24.4,24.4,23.2,1009.8,0,0,0,0,0,0,0,0,0,0.034,24.6,63,17,25.1,0.03,234,1,100,10
1/16/2022,11:10 PM,23.2,23.3,23.2,80,19.6,1.3,NNE,0.8,2.7,E,23.2,24.3,24.3,23.2,1009.8,0,0,0,0,0,0,0,0,0,0.034,24.6,66,17.8,25.3,0,235,1,100,10
1/16/2022,11:20 PM,23.1,23.2,23.1,80,19.5,1.3,NNE,0.8,2.7,NNE,23.1,24.2,24.2,23,1009.6,0,0,0,0,0,0,0,0,0,0.033,24.8,63,17.3,25.4,0,234,1,100,10
1/16/2022,11:30 PM,23,23.1,23,80,19.4,0.9,NNE,0.54,2.2,NNE,23,24.1,24.1,22.8,1009.5,0,0,0,0,0,0,0,0,0,0.032,24.6,66,17.8,25.3,0,234,1,100,10
1/16/2022,11:40 PM,22.9,23,22.9,80,19.3,0.9,NNE,0.54,2.2,NNE,22.9,24,24,22.8,1009.5,0,0,0,0,0,0,0,0,0,0.032,24.7,66,17.9,25.4,0,234,1,100,10
1/16/2022,11:50 PM,22.9,22.9,22.9,80,19.3,0.9,NNE,0.54,2.7,NNE,22.9,24,24,22.8,1009.3,0,0,0,0,0,0,0,0,0,0.032,24.7,61,16.7,25.2,0,234,1,100,10
1/17/2022,12:00 AM,22.9,22.9,22.9,80,19.3,0.9,SE,0.54,2.2,WSW,22.9,23.9,23.9,22.7,1009,0,0,0,0,0,0,0,0,0,0.032,24.4,66,17.7,25.2,0.03,234,1,100,10
1/17/2022,12:10 AM,22.8,22.9,22.8,80,19.2,1.3,NNE,0.8,2.7,SE,22.8,23.8,23.8,22.6,1008.9,0,0,0,0,0,0,0,0,0,0.031,24.7,66,17.9,25.5,0,232,1,100,10
1/17/2022,12:20 AM,22.8,22.8,22.8,81,19.4,1.3,NNE,0.8,2.7,SE,22.8,23.9,23.9,22.7,1008.7,0,0,0,0,0,0,0,0,0,0.031,24.9,60,16.6,25.4,0,235,1,100,10
1/17/2022,12:30 AM,22.8,22.8,22.8,81,19.3,1.3,NNE,0.8,2.7,NNE,22.8,23.8,23.8,22.6,1008.8,0,0,0,0,0,0,0,0,0,0.031,24.6,65,17.5,25.2,0,234,1,100,10
1/17/2022,12:40 AM,22.8,22.8,22.8,81,19.4,0.9,NNE,0.54,2.2,NNE,22.8,23.9,23.9,22.7,1008.8,0,0,0,0,0,0,0,0,0,0.031,24.7,65,17.6,25.3,0,234,1,100,10
1/17/2022,12:50 AM,22.8,22.8,22.8,81,19.4,0.9,WSW,0.54,2.7,NNE,22.8,23.9,23.9,22.7,1008.6,0,0,0,0,0,0,0,0,0,0.031,24.9,63,17.4,25.6,0,234,1,100,10
1/17/2022,1:00 AM,22.7,22.8,22.7,81,19.3,0.9,NNE,0.54,2.2,NNE,22.7,23.7,23.7,22.5,1008.5,0,0,0,0,0,0,0,0,0,0.03,24.6,65,17.5,25.2,0.03,234,1,100,10
1/17/2022,1:10 AM,22.7,22.7,22.7,81,19.2,0.9,WSW,0.54,1.8,WSW,22.7,23.7,23.7,22.4,1008.5,0,0,0,0,0,0,0,0,0,0.03,24.7,66,17.9,25.4,0,234,1,100,10
1/17/2022,1:20 AM,22.6,22.7,22.6,82,19.3,0.9,NNE,0.54,2.2,NNE,22.6,23.6,23.6,22.3,1008.4,0,0,0,0,0,0,0,0,0,0.029,24.8,65,17.8,25.6,0,234,1,100,10
1/17/2022,1:30 AM,22.4,22.6,22.4,83,19.4,0.9,WSW,0.54,2.2,WSW,22.4,23.4,23.4,22.2,1008.2,0,0,0,0,0,0,0,0,0,0.029,24.9,58,16.1,25.3,0,235,1,100,10
1/17/2022,1:40 AM,22.3,22.4,22.3,83,19.3,0.9,NNE,0.54,2.2,WSW,22.3,23.3,23.3,22.1,1008,0,0,0,0,0,0,0,0,0,0.028,24.6,65,17.5,25.2,0,234,1,100,10
1/17/2022,1:50 AM,22.3,22.3,22.3,83,19.2,0.4,NNE,0.27,1.8,WSW,22.3,23.2,23.2,22,1007.9,0,0,0,0,0,0,0,0,0,0.027,24.7,65,17.6,25.3,0,234,1,100,10
1/17/2022,2:00 AM,22.2,22.3,22.2,84,19.3,0.9,NNE,0.54,2.2,S,22.2,23.1,23.1,21.9,1007.7,0,0,0,0,0,0,0,0,0,0.027,24.8,65,17.8,25.6,0.03,234,1,100,10
1/17/2022,2:10 AM,22.1,22.2,22.1,84,19.3,0,NNE,0,1.3,NNE,22.1,23.1,23.1,21.8,1007.7,0,0,0,0,0,0,0,0,0,0.026,25.1,64,17.8,25.7,0,234,1,100,10
1/17/2022,2:20 AM,22.1,22.1,22.1,84,19.2,0,NNE,0,0.9,NNE,22.1,23,23,21.8,1007.7,0,0,0,0,0,0,0,0,0,0.026,24.7,62,16.9,25.2,0,234,1,100,10
1/17/2022,2:30 AM,22.1,22.1,22.1,85,19.4,0.4,NNE,0.27,1.3,NNE,22.1,23.1,23.1,21.8,1007.6,0,0,0,0,0,0,0,0,0,0.026,24.4,65,17.4,25.1,0,235,1,100,10
1/17/2022,2:40 AM,21.9,22.1,21.9,85,19.3,0,NNE,0,0.9,NNE,21.9,22.9,22.9,21.7,1007.6,0,0,0,0,0,0,0,0,0,0.025,24.7,65,17.6,25.3,0,234,1,100,10
1/17/2022,2:50 AM,21.9,22,21.9,85,19.3,0,SE,0,1.3,SE,21.9,22.9,22.9,21.7,1007.5,0,0,0,0,0,0,0,0,0,0.025,24.8,64,17.6,25.5,0,234,1,100,10
1/17/2022,3:00 AM,21.9,21.9,21.9,85,19.3,0.4,ESE,0.27,1.3,SE,21.9,22.9,22.9,21.7,1007.4,0,0,0,0,0,0,0,0,0,0.025,25.1,64,17.8,25.7,0,234,1,100,10
1/17/2022,3:10 AM,21.9,21.9,21.9,85,19.3,0,ESE,0,0.9,ESE,21.9,22.9,22.9,21.7,1007.3,0,0,0,0,0,0,0,0,0,0.025,24.8,59,16.3,25.2,0.03,234,1,100,10
1/17/2022,3:20 AM,21.8,21.9,21.8,86,19.4,0,ESE,0,0.9,ESE,21.8,22.9,22.9,21.7,1007.4,0,0,0,0,0,0,0,0,0,0.024,24.4,64,17.2,25.1,0,234,1,100,10
1/17/2022,3:30 AM,21.8,21.8,21.8,86,19.3,0,ESE,0,0.9,ESE,21.8,22.8,22.8,21.6,1007.3,0,0,0,0,0,0,0,0,0,0.024,24.6,64,17.3,25.2,0,234,1,100,10
1/17/2022,3:40 AM,21.7,21.8,21.7,86,19.3,0,ESE,0,0.9,ESE,21.7,22.8,22.8,21.6,1007.2,0,0,0,0,0,0,0,0,0,0.024,24.7,64,17.5,25.4,0,235,1,100,10
1/17/2022,3:50 AM,21.7,21.7,21.7,86,19.2,0,ESE,0,0.4,ESE,21.7,22.7,22.7,21.5,1007.2,0,0,0,0,0,0,0,0,0,0.023,24.9,64,17.7,25.6,0,234,1,100,10
1/17/2022,4:00 AM,21.6,21.7,21.6,86,19.2,0,SE,0,1.3,SE,21.6,22.7,22.7,21.4,1007.1,0,0,0,0,0,0,0,0,0,0.023,25.1,63,17.5,25.7,0,234,1,100,10
1/17/2022,4:10 AM,21.6,21.7,21.6,86,19.2,0,---,0,0,---,21.6,22.7,22.7,21.4,1007.1,0,0,0,0,0,0,0,0,0,0.023,25.2,63,17.6,25.8,0.03,234,1,100,10
1/17/2022,4:20 AM,21.6,21.6,21.6,87,19.3,0,SE,0,0.4,SE,21.6,22.6,22.6,21.4,1007,0,0,0,0,0,0,0,0,0,0.022,25.2,63,17.7,25.8,0,234,1,100,10
1/17/2022,4:30 AM,21.5,21.6,21.5,87,19.2,0,---,0,0,---,21.5,22.6,22.6,21.3,1006.9,0,0,0,0,0,0,0,0,0,0.022,24.8,61,16.8,25.3,0,234,1,100,10
1/17/2022,4:40 AM,21.5,21.5,21.4,87,19.2,0,SE,0,0.4,SE,21.5,22.6,22.6,21.3,1007,0,0,0,0,0,0,0,0,0,0.022,24.6,64,17.3,25.2,0,235,1,100,10
1/17/2022,4:50 AM,21.4,21.5,21.4,87,19.1,0,SE,0,1.3,SE,21.4,22.4,22.4,21.2,1007,0,0,0,0,0,0,0,0,0,0.021,24.7,64,17.4,25.3,0,234,1,100,10
1/17/2022,5:00 AM,21.4,21.4,21.3,87,19.1,0,SE,0,1.3,SE,21.4,22.4,22.4,21.2,1007.1,0,0,0,0,0,0,0,0,0,0.021,24.7,63,17.2,25.3,0.03,234,1,100,10
1/17/2022,5:10 AM,21.4,21.4,21.3,87,19.1,0.4,ESE,0.27,1.8,ESE,21.4,22.4,22.4,21.2,1007.1,0,0,0,0,0,0,0,0,0,0.021,24.9,63,17.4,25.6,0,234,1,100,10
1/17/2022,5:20 AM,21.3,21.4,21.3,88,19.3,0,ESE,0,1.3,ESE,21.3,22.4,22.4,21.2,1007.2,0,0,0,0,0,0,0,0,0,0.021,25.1,63,17.5,25.7,0,234,1,100,10
1/17/2022,5:30 AM,21.3,21.3,21.3,88,19.2,0,---,0,0,---,21.3,22.3,22.3,21.1,1007.3,0,0,0,0,0,0,0,0,0,0.02,25.2,63,17.6,25.8,0,234,1,100,10
1/17/2022,5:40 AM,21.2,21.3,21.2,87,19,0,---,0,0,---,21.2,22.2,22.2,21,1007.4,0,0,0,0,0,0,0,0,0,0.02,25.2,62,17.4,25.7,0,235,1,100,10
1/17/2022,5:50 AM,21.1,21.2,21.1,88,19,0,---,0,0,---,21.1,22.1,22.1,20.9,1007.3,0,0,0,0,0,0,0,0,0,0.019,25.2,62,17.4,25.8,0,234,1,100,10
1/17/2022,6:00 AM,21.1,21.1,21.1,88,19,0,---,0,0,---,21.1,22.1,22.1,20.9,1007.4,0,0,0,0,0,0,0,0,0,0.019,25.2,62,17.4,25.8,0,234,1,100,10
1/17/2022,6:10 AM,21.1,21.1,21.1,88,19,0,ESE,0,1.3,ESE,21.1,22.1,22.1,20.9,1007.6,0,0,0,0,0,0,0,0,0,0.019,25.2,62,17.4,25.8,0,234,1,100,10
1/17/2022,6:20 AM,21.2,21.2,21.1,88,19.2,0,ESE,0,0.4,ESE,21.2,22.2,22.2,21,1007.8,0,0,2,0.03,5,0,0,0,0,0.02,25.3,62,17.5,25.9,0,234,1,100,10
1/17/2022,6:30 AM,21.3,21.3,21.2,88,19.2,0,ESE,0,0.4,ESE,21.3,22.3,22.3,21.2,1007.9,0,0,10,0.14,14,0,0,0,0,0.02,25.3,62,17.5,25.9,0,234,1,100,10
1/17/2022,6:40 AM,21.3,21.3,21.3,88,19.3,0,---,0,0,---,21.3,22.4,22.4,21.4,1007.8,0,0,24,0.34,35,0,0,0,0,0.021,24.9,60,16.6,25.4,0,234,1,100,10
1/17/2022,6:50 AM,21.4,21.4,21.3,88,19.3,0,---,0,0,---,21.4,22.4,22.4,21.7,1008.1,0,0,44,0.63,54,0,0,0,0,0.021,24.7,63,17.2,25.2,0,235,1,100,10
1/17/2022,7:00 AM,21.4,21.4,21.3,88,19.3,0,ESE,0,0.4,ESE,21.4,22.4,22.4,23.4,1008,0,0,59,0.85,67,0.2,0.01,0.5,0,0.021,24.7,63,17.2,25.3,0.03,234,1,100,10
1/17/2022,7:10 AM,21.4,21.5,21.4,88,19.4,0.4,ESE,0.27,1.8,ESE,21.4,22.5,22.5,24.1,1008.1,0,0,89,1.28,123,0.6,0.04,0.6,0,0.022,24.8,63,17.3,25.4,0,234,1,100,10
1/17/2022,7:20 AM,21.8,21.8,21.4,88,19.7,0.4,ESE,0.27,1.8,ESE,21.8,22.9,22.9,25.3,1008.3,0,0,126,1.81,146,0.7,0.05,0.7,0,0.024,24.9,63,17.4,25.6,0,234,1,100,10
1/17/2022,7:30 AM,21.8,21.8,21.7,87,19.6,0.4,E,0.27,2.2,E,21.8,22.9,22.9,25.8,1008.4,0,0,149,2.14,178,0.8,0.06,0.9,0,0.024,25.2,63,17.6,25.8,0,234,1,100,10
1/17/2022,7:40 AM,22.1,22.1,21.8,87,19.8,0.9,E,0.54,1.8,E,22.1,23.2,23.2,27.1,1008.5,0,0,211,3.02,227,1,0.07,1.1,0,0.026,24.7,62,16.9,25.2,0,234,1,100,10
1/17/2022,7:50 AM,22.7,22.7,22.1,86,20.2,0,E,0,1.3,E,22.7,23.8,23.8,28.2,1008.6,0,0,250,3.58,269,1.2,0.09,1.3,0,0.03,24.7,64,17.4,25.3,0,235,1,100,10
1/17/2022,8:00 AM,22.9,22.9,22.7,84,20,0.4,E,0.27,1.3,E,22.9,24.1,24.1,28.4,1008.5,0,0,262,3.76,299,1.3,0.09,1.5,0,0.032,24.9,63,17.4,25.6,0.1,234,1,100,10
1/17/2022,8:10 AM,23.5,23.5,22.9,84,20.6,0,E,0,1.3,E,23.5,24.8,24.8,29.7,1008.6,0,0,307,4.4,327,1.6,0.11,1.6,0,0.036,24.6,63,17,25.1,0,234,1,100,10
1/17/2022,8:20 AM,23.7,23.7,23.5,81,20.3,0,E,0,1.3,E,23.7,25.1,25.1,30.2,1008.6,0,0,346,4.96,366,1.8,0.13,1.9,0,0.037,24.7,64,17.4,25.3,0,234,1,100,10
1/17/2022,8:30 AM,24.3,24.3,23.7,80,20.7,0.4,E,0.27,1.8,E,24.3,25.9,25.9,31.4,1008.6,0,0,390,5.59,406,2.1,0.15,2.2,0,0.042,24.7,61,16.6,25.1,0,234,1,100,10
1/17/2022,8:40 AM,24.8,24.8,24.3,79,20.9,0,E,0,0.9,E,24.8,26.4,26.4,32.2,1008.5,0,0,427,6.12,441,2.4,0.17,2.6,0,0.045,24.6,65,17.5,25.2,0,234,1,100,10
1/17/2022,8:50 AM,25.4,25.4,24.8,76,20.8,0,E,0,0.9,E,25.4,26.9,26.9,32.8,1008.5,0,0,462,6.62,478,2.8,0.2,3,0,0.049,24.6,63,17,25.1,0,234,1,100,10
1/17/2022,9:00 AM,26,26,25.4,74,21,0,E,0,1.3,E,26,27.6,27.6,33.6,1008.5,0,0,491,7.04,506,3.1,0.22,3.3,0,0.053,24.7,65,17.6,25.3,0.25,235,1,100,10
1/17/2022,9:10 AM,26.4,26.4,26,72,21,0,E,0,0.4,E,26.4,28.1,28.1,34.2,1008.5,0,0,515,7.38,524,3.5,0.25,3.7,0,0.056,24.4,64,17.2,25.1,0,234,1,100,10
1/17/2022,9:20 AM,26.6,26.8,26.4,69,20.5,0.4,E,0.27,1.3,E,26.6,28,28,34.2,1008.4,0,0,549,7.87,559,3.9,0.28,4.1,0,0.057,24.7,59,16.1,25.1,0,234,1,100,10
1/17/2022,9:30 AM,26.8,26.8,26.5,70,20.9,0.4,E,0.27,1.8,E,26.8,28.4,28.4,34.8,1008.2,0,0,584,8.37,601,4.3,0.31,4.5,0,0.059,24.6,66,17.8,25.3,0,234,1,100,10
1/17/2022,9:40 AM,26.8,26.9,26.8,68,20.4,0.9,E,0.54,1.3,E,26.8,28.3,28.3,34.7,1008.2,0,0,624,8.95,640,4.9,0.35,5.1,0,0.059,24.6,64,17.3,25.2,0,234,1,100,10
1/17/2022,9:50 AM,27,27,26.8,68,20.6,0.4,E,0.27,1.8,W,27,28.6,28.6,35.1,1008.2,0,0,658,9.43,671,5.4,0.39,5.6,0,0.06,24.7,60,16.4,25.1,0,234,1,100,10
1/17/2022,10:00 AM,27.1,27.1,27,66,20.2,0.4,WNW,0.27,1.8,WNW,27.1,28.4,28.4,35,1008.2,0,0,690,9.89,703,5.9,0.42,6.1,0,0.061,24.7,66,17.9,25.4,0,235,1,100,10
1/17/2022,10:10 AM,27.6,27.6,27.1,64,20.2,0.4,WNW,0.27,1.3,WNW,27.6,29.2,29.2,35.8,1008,0,0,722,10.35,740,6.4,0.46,6.6,0,0.064,24.7,66,17.9,25.4,0.41,234,1,100,10
1/17/2022,10:20 AM,27.8,27.8,27.6,62,19.8,0.9,WNW,0.54,1.8,W,27.8,29.2,29.2,35.8,1007.9,0,0,753,10.79,768,6.8,0.49,7,0,0.066,24.7,66,17.9,25.4,0,234,1,100,10
1/17/2022,10:30 AM,27.8,27.8,27.7,61,19.6,0.9,W,0.54,1.8,W,27.8,29.1,29.1,35.7,1008,0,0,779,11.17,791,7.2,0.51,7.4,0,0.066,24.7,65,17.7,25.4,0,234,1,100,10
1/17/2022,10:40 AM,28.4,28.4,27.8,60,19.9,0.9,W,0.54,1.8,W,28.4,30.1,30.1,36.7,1007.9,0,0,802,11.5,816,7.6,0.54,7.8,0,0.07,24.7,66,17.9,25.5,0,234,1,100,10
1/17/2022,10:50 AM,28.8,28.8,28.4,60,20.2,0.4,WNW,0.27,1.8,W,28.8,30.7,30.7,37.4,1007.8,0,0,824,11.81,833,8,0.57,8.2,0,0.073,24.9,63,17.4,25.6,0,234,1,100,10
1/17/2022,11:00 AM,29.3,29.3,28.8,58,20.2,0.9,SE,0.54,2.2,WSW,29.3,31.3,31.3,37.9,1007.6,0,0,850,12.18,863,8.5,0.61,8.7,0,0.076,24.9,63,17.4,25.6,0,234,1,100,10
1/17/2022,11:10 AM,29.4,29.4,29.3,57,20,0.9,SE,0.54,2.2,WSW,29.4,31.4,31.4,38,1007.5,0,0,865,12.4,877,8.9,0.64,9.1,0,0.077,25.2,62,17.4,25.7,0.53,235,1,100,10
1/17/2022,11:20 AM,29.5,29.5,29.3,57,20.1,1.3,WSW,0.8,2.7,WSW,29.5,31.5,31.5,38.1,1007.3,0,0,885,12.69,895,9.3,0.66,9.5,0,0.078,25.4,63,17.9,26.1,0,234,1,100,10
